Trx_Rank,Trx_Vlu,Trx_Age,Customer_Age,Category In English,User_Id,Mer_Id,Active_User_Merchant,Active_User_Age,Cluster
1,154.0,189,189,Grocery,2623,3,Low,Low,1
1,537.0,253,253,Grocery,2626,3,Low,Low,1
1,157.1,265,265,Grocery,2629,3,Low,Low,1
1,137.7,250,250,Grocery,2632,3,Low,Low,1
1,164.0,40,40,Grocery,2635,3,Low,High,1
1,277.3,299,39,Grocery,2639,3,Low,High,1
1,198.9,218,13,Grocery,2642,3,Low,High,1
1,158.3,248,248,Grocery,2646,3,Low,Low,1
1,326.0,255,255,Grocery,2650,3,Low,Low,1
1,130.0,207,207,Grocery,2668,3,Low,Low,1
1,200.0,68,68,Grocery,2686,3,Low,Medium,1
1,169.8,109,109,Grocery,2695,3,Low,Medium,1
1,132.4,250,250,Grocery,2711,3,Low,Low,1
1,102.9,270,270,Grocery,2712,3,Low,Low,1
1,200.0,44,44,Grocery,2716,3,Low,High,1
1,168.0,310,269,Grocery,2721,3,Low,Low,1
2,26.5,269,269,Grocery,2721,3,Low,Low,1
1,229.1,95,95,Grocery,2725,3,Low,Medium,1
1,1000.0,126,110,Grocery,2730,3,Low,Medium,2
1,58.9,275,255,Grocery,2733,3,Low,Low,1
2,398.5,255,255,Grocery,2733,3,Low,Low,1
1,100.0,294,294,Grocery,2739,3,Low,Low,1
1,281.3,289,289,Grocery,2742,3,Low,Low,1
1,1636.0,270,266,Grocery,2754,3,Low,Low,3
1,186.0,236,236,Grocery,2772,3,Low,Low,1
1,139.9,294,294,Grocery,2781,3,Low,Low,1
1,313.8,246,246,Grocery,2787,3,Low,Low,1
1,174.0,230,230,Grocery,2788,3,Low,Low,1
1,167.7,166,166,Grocery,2789,3,Low,Medium,1
1,167.4,260,260,Grocery,2797,3,Low,Low,1
1,163.5,31,31,Grocery,2798,3,Low,High,1
1,291.5,148,148,Grocery,2800,3,Low,Medium,1
1,154.2,71,71,Grocery,2809,3,Low,Medium,1
1,165.7,219,219,Grocery,2813,3,Low,Low,1
1,217.5,268,268,Grocery,2815,3,Low,Low,1
1,192.3,197,197,Grocery,2821,3,Low,Low,1
1,45.4,302,302,Grocery,2826,3,Low,Low,1
1,690.0,191,66,Grocery,2829,3,Low,Medium,2
2,215.5,66,66,Grocery,2829,3,Low,Medium,1
1,152.0,245,245,Grocery,2836,3,Low,Low,1
1,274.9,290,290,Grocery,2844,3,Low,Low,1
1,142.0,250,250,Grocery,2848,3,Low,Low,1
1,56.0,240,240,Grocery,2849,3,Low,Low,1
1,167.1,291,291,Grocery,2866,3,Low,Low,1
1,177.7,91,91,Grocery,2871,3,Low,Medium,1
1,126.0,210,210,Grocery,2873,3,Low,Low,1
1,270.1,285,64,Grocery,2876,3,Low,Medium,1
1,585.8,225,225,Grocery,2880,3,Low,Low,2
1,152.0,287,287,Grocery,2888,3,Low,Low,1
1,260.0,141,141,Grocery,2895,3,Low,Medium,1
1,356.2,156,156,Grocery,2917,3,Low,Medium,1
1,226.0,288,33,Grocery,2929,3,Low,High,1
2,30.6,137,33,Grocery,2929,3,Low,High,1
1,144.5,250,250,Grocery,2931,3,Low,Low,1
1,315.9,116,116,Grocery,2938,3,Low,Medium,1
1,240.5,166,166,Grocery,2939,3,Low,Medium,1
1,120.0,183,183,Grocery,2943,3,Low,Low,1
1,52.6,96,96,Grocery,2944,3,Low,Medium,1
1,273.3,61,61,Grocery,2946,3,Low,Medium,1
1,146.2,302,302,Grocery,2953,3,Low,Low,1
1,63.3,167,167,Grocery,2967,3,Low,Medium,1
1,323.8,238,238,Grocery,2970,3,Low,Low,1
1,94.0,148,148,Grocery,2974,3,Low,Medium,1
1,181.7,294,294,Grocery,2990,3,Low,Low,1
1,96.0,93,93,Grocery,2996,3,Low,Medium,1
1,167.3,296,296,Grocery,2998,3,Low,Low,1
1,147.2,315,315,Grocery,3005,3,Low,Low,1
1,190.1,246,78,Grocery,3007,3,Low,Medium,1
2,12.6,78,78,Grocery,3007,3,Low,Medium,1
1,187.3,256,256,Grocery,3010,3,Low,Low,1
1,268.5,245,245,Grocery,3019,3,Low,Low,1
1,165.9,201,201,Grocery,3020,3,Low,Low,1
1,202.0,151,118,Grocery,3044,3,Low,Medium,1
2,265.4,142,118,Grocery,3044,3,Low,Medium,1
3,512.6,118,118,Grocery,3044,3,Low,Medium,1
1,188.0,273,273,Grocery,3051,3,Low,Low,1
1,205.3,254,254,Grocery,3054,3,Low,Low,1
1,133.6,258,258,Grocery,3055,3,Low,Low,1
1,359.3,201,201,Grocery,3060,3,Low,Low,1
1,245.8,76,76,Grocery,3064,3,Low,Medium,1
1,127.4,273,273,Grocery,3068,3,Low,Low,1
1,91.7,231,231,Grocery,3073,3,Low,Low,1
1,130.0,229,229,Grocery,3081,3,Low,Low,1
1,521.1,161,161,Grocery,3091,3,Low,Medium,1
1,482.7,296,296,Grocery,3111,3,Low,Low,1
1,148.0,84,84,Grocery,3113,3,Low,Medium,1
1,283.4,205,205,Grocery,3121,3,Low,Low,1
1,92.0,227,227,Grocery,3124,3,Low,Low,1
1,116.4,218,218,Grocery,3128,3,Low,Low,1
1,178.5,163,163,Grocery,3137,3,Low,Medium,1
1,179.1,89,89,Grocery,3138,3,Low,Medium,1
1,504.7,291,291,Grocery,3145,3,Low,Low,1
1,84.2,267,267,Grocery,3148,3,Low,Low,1
1,80.0,233,233,Grocery,3151,3,Low,Low,1
1,200.0,145,145,Grocery,3152,3,Low,Medium,1
2,89.2,145,145,Grocery,3152,3,Low,Medium,1
1,146.6,284,284,Grocery,3153,3,Low,Low,1
1,132.0,295,295,Grocery,3155,3,Low,Low,1
1,246.9,300,300,Grocery,3162,3,Low,Low,1
1,804.0,180,180,Grocery,3166,3,Low,Medium,2
1,301.4,154,154,Grocery,3170,3,Low,Medium,1
1,122.0,214,214,Grocery,3172,3,Low,Low,1
1,51.3,250,250,Grocery,3174,3,Low,Low,1
1,1800.0,256,256,Grocery,3187,3,Low,Low,3
1,474.1,121,121,Grocery,3189,3,Low,Medium,1
1,134.8,264,264,Grocery,3192,3,Low,Low,1
1,231.4,270,270,Grocery,3193,3,Low,Low,1
1,330.0,88,88,Grocery,3194,3,Low,Medium,1
1,56.0,316,316,Grocery,3204,3,Low,Low,1
1,185.4,250,250,Grocery,3219,3,Low,Low,1
1,180.0,261,261,Grocery,3224,3,Low,Low,1
1,202.0,246,12,Grocery,3226,3,Low,High,1
1,114.0,193,193,Grocery,3240,3,Low,Low,1
1,272.0,163,163,Grocery,3242,3,Low,Medium,1
1,51.0,305,305,Grocery,3253,3,Low,Low,1
1,213.8,138,138,Grocery,3257,3,Low,Medium,1
1,174.8,248,248,Grocery,3268,3,Low,Low,1
1,313.6,266,266,Grocery,3271,3,Low,Low,1
1,240.0,218,218,Grocery,3282,3,Low,Low,1
1,370.9,161,161,Grocery,3296,3,Low,Medium,1
1,192.5,61,61,Grocery,3301,3,Low,Medium,1
1,176.3,296,296,Grocery,3317,3,Low,Low,1
1,205.1,199,199,Grocery,3320,3,Low,Low,1
1,280.0,300,300,Grocery,3321,3,Low,Low,1
1,10.0,134,134,Grocery,3328,3,Low,Medium,1
1,159.1,197,197,Grocery,3342,3,Low,Low,1
1,151.3,284,284,Grocery,3348,3,Low,Low,1
1,165.1,252,252,Grocery,3350,3,Low,Low,1
1,170.0,85,85,Grocery,3353,3,Low,Medium,1
1,212.0,124,124,Grocery,3369,3,Low,Medium,1
1,208.3,97,97,Grocery,3373,3,Low,Medium,1
1,58.8,259,259,Grocery,3380,3,Low,Low,1
1,253.9,245,245,Grocery,3387,3,Low,Low,1
1,275.4,270,270,Grocery,3389,3,Low,Low,1
1,116.3,250,250,Grocery,3393,3,Low,Low,1
1,117.1,301,301,Grocery,3397,3,Low,Low,1
1,146.5,296,296,Grocery,3409,3,Low,Low,1
1,896.5,296,296,Grocery,3413,3,Low,Low,2
1,78.0,262,262,Grocery,3418,3,Low,Low,1
1,624.0,296,41,Grocery,3421,3,Low,High,2
2,290.0,252,41,Grocery,3421,3,Low,High,1
1,152.0,274,274,Grocery,3439,3,Low,Low,1
1,146.0,279,279,Grocery,3453,3,Low,Low,1
1,94.1,256,256,Grocery,3456,3,Low,Low,1
1,192.6,299,299,Grocery,3465,3,Low,Low,1
1,678.9,295,295,Grocery,3469,3,Low,Low,2
1,778.6,145,145,Grocery,3472,3,Low,Medium,2
1,120.0,265,265,Grocery,3473,3,Low,Low,1
1,484.4,230,52,Grocery,3480,3,Low,High,1
2,262.0,52,52,Grocery,3480,3,Low,High,1
1,188.3,117,117,Grocery,3482,3,Low,Medium,1
1,459.9,306,114,Grocery,3487,3,Low,Medium,1
2,180.9,114,114,Grocery,3487,3,Low,Medium,1
1,1070.5,170,20,Grocery,3489,3,Low,High,2
1,115.3,241,241,Grocery,3490,3,Low,Low,1
1,185.7,76,76,Grocery,3491,3,Low,Medium,1
1,185.4,218,218,Grocery,3492,3,Low,Low,1
1,59.4,278,278,Grocery,3496,3,Low,Low,1
1,329.2,314,314,Grocery,3499,3,Low,Low,1
1,460.0,267,27,Grocery,3502,3,Low,High,1
1,158.7,299,299,Grocery,3505,3,Low,Low,1
1,235.6,236,236,Grocery,3506,3,Low,Low,1
1,184.0,171,171,Grocery,3507,3,Low,Medium,1
1,231.8,114,114,Grocery,3509,3,Low,Medium,1
1,173.4,253,253,Grocery,3512,3,Low,Low,1
1,211.0,163,163,Grocery,3519,3,Low,Medium,1
1,617.5,256,20,Grocery,3528,3,Low,High,2
1,218.0,254,254,Grocery,3532,3,Low,Low,1
1,6.6,258,258,Grocery,3535,3,Low,Low,1
1,132.0,250,250,Grocery,3537,3,Low,Low,1
1,123.5,256,124,Grocery,3541,3,Low,Medium,1
2,586.2,124,124,Grocery,3541,3,Low,Medium,2
1,944.8,298,298,Grocery,3544,3,Low,Low,2
1,19.0,272,272,Grocery,3546,3,Low,Low,1
1,218.6,159,159,Grocery,3547,3,Low,Medium,1
1,195.0,242,16,Grocery,3548,3,Low,High,1
1,103.3,127,127,Grocery,3552,3,Low,Medium,1
1,116.7,292,292,Grocery,3554,3,Low,Low,1
1,153.0,308,27,Grocery,3558,3,Low,High,1
1,313.0,254,254,Grocery,3562,3,Low,Low,1
1,60.0,7,7,Grocery,3569,3,Low,High,1
1,107.1,240,240,Grocery,3579,3,Low,Low,1
1,83.7,273,34,Grocery,3580,3,Low,High,1
1,1591.8,244,69,Grocery,3586,3,Low,Medium,2
1,94.9,114,114,Grocery,3600,3,Low,Medium,1
1,168.5,104,104,Grocery,3604,3,Low,Medium,1
1,213.8,170,170,Grocery,3606,3,Low,Medium,1
1,205.5,229,229,Grocery,3609,3,Low,Low,1
1,155.3,265,265,Grocery,3614,3,Low,Low,1
1,274.0,300,71,Grocery,3617,3,Low,Medium,1
1,164.0,65,65,Grocery,3620,3,Low,Medium,1
1,433.7,176,68,Grocery,3629,3,Low,Medium,1
2,831.3,68,68,Grocery,3629,3,Low,Medium,2
1,400.0,291,5,Grocery,3632,3,Low,High,1
2,200.0,261,5,Grocery,3632,3,Low,High,1
3,200.0,138,5,Grocery,3632,3,Low,High,1
4,200.0,137,5,Grocery,3632,3,Medium,High,1
5,600.0,108,5,Grocery,3632,3,Medium,High,2
1,100.0,270,261,Grocery,3638,3,Low,Low,1
1,215.0,175,175,Grocery,3639,3,Low,Medium,1
1,200.0,145,145,Grocery,3643,3,Low,Medium,1
1,2332.8,177,177,Grocery,3647,3,Low,Medium,3
1,167.2,302,302,Grocery,3648,3,Low,Low,1
1,90.0,247,247,Grocery,3662,3,Low,Low,1
1,233.6,262,262,Grocery,3665,3,Low,Low,1
1,112.9,199,199,Grocery,3669,3,Low,Low,1
1,129.0,255,255,Grocery,3671,3,Low,Low,1
1,148.0,54,54,Grocery,3673,3,Low,High,1
1,902.9,297,34,Grocery,3687,3,Low,High,2
1,200.0,64,64,Grocery,3689,3,Low,Medium,1
1,171.0,255,255,Grocery,3690,3,Low,Low,1
1,268.0,141,141,Grocery,3693,3,Low,Medium,1
1,148.0,297,297,Grocery,3694,3,Low,Low,1
1,182.0,158,158,Grocery,3698,3,Low,Medium,1
1,178.0,266,266,Grocery,3702,3,Low,Low,1
1,203.0,262,262,Grocery,3704,3,Low,Low,1
1,94.0,249,249,Grocery,3712,3,Low,Low,1
1,25.2,241,241,Grocery,3721,3,Low,Low,1
1,380.4,297,297,Grocery,3726,3,Low,Low,1
1,72.3,268,268,Grocery,3730,3,Low,Low,1
1,194.0,262,34,Grocery,3734,3,Low,High,1
1,130.0,272,272,Grocery,3737,3,Low,Low,1
1,156.9,259,259,Grocery,3742,3,Low,Low,1
1,154.3,135,135,Grocery,3748,3,Low,Medium,1
1,152.9,257,155,Grocery,3753,3,Low,Medium,1
2,30.0,155,155,Grocery,3753,3,Low,Medium,1
1,193.6,270,270,Grocery,3760,3,Low,Low,1
1,160.0,302,302,Grocery,3761,3,Low,Low,1
1,291.7,152,152,Grocery,3769,3,Low,Medium,1
1,554.8,261,261,Grocery,3775,3,Low,Low,1
1,140.0,205,205,Grocery,3780,3,Low,Low,1
1,184.0,315,315,Grocery,3793,3,Low,Low,1
1,70.0,293,293,Grocery,3799,3,Low,Low,1
1,148.7,256,256,Grocery,3801,3,Low,Low,1
1,152.0,275,275,Grocery,3812,3,Low,Low,1
1,66.7,27,27,Grocery,3813,3,Low,High,1
1,127.5,230,230,Grocery,3821,3,Low,Low,1
1,134.0,220,220,Grocery,3824,3,Low,Low,1
1,108.0,312,312,Grocery,3829,3,Low,Low,1
1,136.5,266,266,Grocery,3830,3,Low,Low,1
1,130.0,200,200,Grocery,3835,3,Low,Low,1
1,401.5,243,243,Grocery,3842,3,Low,Low,1
1,106.4,292,292,Grocery,3851,3,Low,Low,1
1,63.1,299,299,Grocery,3853,3,Low,Low,1
1,206.0,228,228,Grocery,3856,3,Low,Low,1
1,476.5,269,20,Grocery,3862,3,Low,High,1
2,15.0,253,20,Grocery,3862,3,Low,High,1
1,164.8,304,304,Grocery,3864,3,Low,Low,1
1,109.3,27,27,Grocery,3867,3,Low,High,1
1,93.6,300,300,Grocery,3869,3,Low,Low,1
1,189.2,114,114,Grocery,3874,3,Low,Medium,1
1,262.8,294,20,Grocery,3877,3,Low,High,1
1,490.0,232,151,Grocery,3880,3,Low,Medium,1
2,532.8,151,151,Grocery,3880,3,Low,Medium,1
1,726.5,115,115,Grocery,3881,3,Low,Medium,2
1,174.2,164,164,Grocery,3886,3,Low,Medium,1
1,568.7,102,102,Grocery,3887,3,Low,Medium,2
1,200.0,299,299,Grocery,3901,3,Low,Low,1
1,300.0,148,148,Grocery,3902,3,Low,Medium,1
1,124.0,253,253,Grocery,3911,3,Low,Low,1
1,162.0,226,226,Grocery,3914,3,Low,Low,1
1,94.9,225,225,Grocery,3930,3,Low,Low,1
1,229.6,255,255,Grocery,3934,3,Low,Low,1
1,185.0,248,27,Grocery,3936,3,Low,High,1
1,500.0,259,114,Grocery,3963,3,Low,Medium,1
2,311.0,259,114,Grocery,3963,3,Low,Medium,1
1,1238.0,251,251,Grocery,3966,3,Low,Low,2
1,339.3,299,166,Grocery,3970,3,Low,Medium,1
2,106.6,299,166,Grocery,3970,3,Low,Medium,1
3,207.7,250,166,Grocery,3970,3,Low,Medium,1
4,168.7,166,166,Grocery,3970,3,Medium,Medium,1
1,296.7,300,300,Grocery,3976,3,Low,Low,1
1,113.7,253,253,Grocery,3977,3,Low,Low,1
1,113.7,280,280,Grocery,3992,3,Low,Low,1
1,181.3,163,163,Grocery,4002,3,Low,Medium,1
1,473.2,198,198,Grocery,4003,3,Low,Low,1
1,3588.1,273,273,Grocery,4004,3,Low,Low,3
1,272.7,167,167,Grocery,4012,3,Low,Medium,1
1,102.9,256,256,Grocery,4017,3,Low,Low,1
1,158.8,159,159,Grocery,4022,3,Low,Medium,1
1,73.0,256,256,Grocery,4036,3,Low,Low,1
1,730.0,168,168,Grocery,4038,3,Low,Medium,2
1,244.0,150,150,Grocery,4044,3,Low,Medium,1
1,248.0,74,74,Grocery,4046,3,Low,Medium,1
1,174.7,270,270,Grocery,4047,3,Low,Low,1
1,149.0,269,269,Grocery,4051,3,Low,Low,1
1,83.8,235,27,Grocery,4052,3,Low,High,1
1,1137.0,296,29,Grocery,4065,3,Low,High,2
1,60.0,258,258,Grocery,4070,3,Low,Low,1
1,409.0,116,116,Grocery,4075,3,Low,Medium,1
1,165.6,280,280,Grocery,4087,3,Low,Low,1
1,293.5,132,132,Grocery,4090,3,Low,Medium,1
1,107.0,261,261,Grocery,4097,3,Low,Low,1
1,172.3,203,203,Grocery,4102,3,Low,Low,1
1,81.0,256,256,Grocery,4116,3,Low,Low,1
1,206.0,302,302,Grocery,4123,3,Low,Low,1
1,399.4,265,265,Grocery,4125,3,Low,Low,1
1,290.5,158,158,Grocery,4131,3,Low,Medium,1
1,147.5,304,304,Grocery,4136,3,Low,Low,1
1,102.0,250,250,Grocery,4146,3,Low,Low,1
1,282.0,66,66,Grocery,4149,3,Low,Medium,1
1,122.3,290,290,Grocery,4161,3,Low,Low,1
1,152.0,294,294,Grocery,4165,3,Low,Low,1
1,184.0,165,165,Grocery,4166,3,Low,Medium,1
1,157.0,244,244,Grocery,4167,3,Low,Low,1
1,112.5,224,224,Grocery,4175,3,Low,Low,1
1,140.0,201,201,Grocery,4178,3,Low,Low,1
1,66.0,263,263,Grocery,4181,3,Low,Low,1
1,123.0,288,288,Grocery,4182,3,Low,Low,1
1,341.0,252,252,Grocery,4188,3,Low,Low,1
1,158.6,289,289,Grocery,4192,3,Low,Low,1
1,213.1,9,9,Grocery,4195,3,Low,High,1
1,56.6,162,162,Grocery,4199,3,Low,Medium,1
1,159.0,269,34,Grocery,4207,3,Low,High,1
1,124.5,304,304,Grocery,4212,3,Low,Low,1
1,157.1,245,245,Grocery,4215,3,Low,Low,1
1,216.0,40,40,Grocery,4216,3,Low,High,1
1,188.0,217,217,Grocery,4223,3,Low,Low,1
1,954.0,83,83,Grocery,4226,3,Low,Medium,2
1,105.6,108,108,Grocery,4229,3,Low,Medium,1
1,274.2,153,153,Grocery,4236,3,Low,Medium,1
1,209.1,280,280,Grocery,4238,3,Low,Low,1
1,150.8,259,259,Grocery,4246,3,Low,Low,1
1,328.0,258,258,Grocery,4247,3,Low,Low,1
1,405.9,282,262,Grocery,4251,3,Low,Low,1
2,36.0,262,262,Grocery,4251,3,Low,Low,1
1,396.0,268,268,Grocery,4254,3,Low,Low,1
1,190.0,85,85,Grocery,4261,3,Low,Medium,1
1,25.3,323,323,Grocery,4278,3,Low,Low,1
1,98.0,292,292,Grocery,4281,3,Low,Low,1
1,134.0,130,130,Grocery,4282,3,Low,Medium,1
1,271.9,210,210,Grocery,4285,3,Low,Low,1
1,97.9,258,258,Grocery,4287,3,Low,Low,1
1,63.2,204,204,Grocery,4288,3,Low,Low,1
1,139.8,235,235,Grocery,4290,3,Low,Low,1
1,180.6,262,4,Grocery,4291,3,Low,High,1
1,655.0,250,250,Grocery,4294,3,Low,Low,2
1,378.0,282,238,Grocery,4295,3,Low,Low,1
2,99.0,238,238,Grocery,4295,3,Low,Low,1
1,355.5,268,11,Grocery,4298,3,Low,High,1
1,156.5,266,13,Grocery,4306,3,Low,High,1
1,1494.0,100,100,Grocery,4310,3,Low,Medium,2
1,564.0,5,5,Grocery,4316,3,Low,High,2
1,162.7,157,157,Grocery,4324,3,Low,Medium,1
1,158.0,252,252,Grocery,4325,3,Low,Low,1
1,748.3,121,41,Grocery,4333,3,Low,High,2
2,880.0,121,41,Grocery,4333,3,Low,High,2
1,150.5,262,262,Grocery,4336,3,Low,Low,1
1,249.6,249,249,Grocery,4339,3,Low,Low,1
1,216.0,133,133,Grocery,4342,3,Low,Medium,1
1,196.0,37,37,Grocery,4345,3,Low,High,1
1,96.0,277,277,Grocery,4351,3,Low,Low,1
1,548.0,152,27,Grocery,4360,3,Low,High,1
1,194.0,256,256,Grocery,4362,3,Low,Low,1
1,172.5,242,242,Grocery,4370,3,Low,Low,1
1,186.9,267,267,Grocery,4376,3,Low,Low,1
1,142.3,270,270,Grocery,4377,3,Low,Low,1
1,35.4,290,290,Grocery,4378,3,Low,Low,1
1,300.0,259,259,Grocery,4382,3,Low,Low,1
1,184.1,119,119,Grocery,4386,3,Low,Medium,1
1,126.6,258,258,Grocery,4400,3,Low,Low,1
1,171.7,276,276,Grocery,4406,3,Low,Low,1
1,606.0,270,41,Grocery,4426,3,Low,High,2
2,200.0,131,41,Grocery,4426,3,Low,High,1
1,447.8,258,258,Grocery,4442,3,Low,Low,1
1,255.5,210,210,Grocery,4444,3,Low,Low,1
1,265.6,221,221,Grocery,4456,3,Low,Low,1
1,325.0,253,253,Grocery,4457,3,Low,Low,1
1,200.0,189,189,Grocery,4475,3,Low,Low,1
1,52.9,302,302,Grocery,4476,3,Low,Low,1
1,245.5,246,246,Grocery,4478,3,Low,Low,1
1,294.7,286,286,Grocery,4494,3,Low,Low,1
1,60.0,298,66,Grocery,4496,3,Low,Medium,1
2,45.0,161,66,Grocery,4496,3,Low,Medium,1
1,204.0,65,65,Grocery,4503,3,Low,Medium,1
1,66.0,265,265,Grocery,4508,3,Low,Low,1
1,159.1,163,163,Grocery,4509,3,Low,Medium,1
1,113.4,169,169,Grocery,4514,3,Low,Medium,1
1,121.1,96,96,Grocery,4516,3,Low,Medium,1
1,166.0,262,262,Grocery,4517,3,Low,Low,1
1,214.2,272,272,Grocery,4525,3,Low,Low,1
1,75.5,124,124,Grocery,4530,3,Low,Medium,1
1,124.3,258,258,Grocery,4535,3,Low,Low,1
1,135.0,260,260,Grocery,4537,3,Low,Low,1
1,130.0,271,271,Grocery,4538,3,Low,Low,1
1,168.0,259,259,Grocery,4540,3,Low,Low,1
1,319.4,258,258,Grocery,4545,3,Low,Low,1
1,195.7,150,150,Grocery,4553,3,Low,Medium,1
1,164.0,46,46,Grocery,4562,3,Low,High,1
1,1416.0,137,68,Grocery,4570,3,Low,Medium,2
2,248.0,68,68,Grocery,4570,3,Low,Medium,1
1,1000.0,252,252,Grocery,4571,3,Low,Low,2
1,249.0,303,303,Grocery,4580,3,Low,Low,1
1,230.0,140,140,Grocery,4595,3,Low,Medium,1
1,98.0,163,163,Grocery,4602,3,Low,Medium,1
1,226.2,27,27,Grocery,4605,3,Low,High,1
1,201.3,211,211,Grocery,4616,3,Low,Low,1
1,30.0,258,258,Grocery,4620,3,Low,Low,1
1,148.2,195,6,Grocery,4625,3,Low,High,1
2,57.9,6,6,Grocery,4625,3,Low,High,1
1,132.5,113,113,Grocery,4629,3,Low,Medium,1
1,182.9,50,50,Grocery,4637,3,Low,High,1
1,520.4,113,113,Grocery,4644,3,Low,Medium,1
1,210.1,47,47,Grocery,4646,3,Low,High,1
1,64.0,301,301,Grocery,4650,3,Low,Low,1
1,43.0,249,249,Grocery,4659,3,Low,Low,1
1,148.5,307,307,Grocery,4668,3,Low,Low,1
1,252.0,300,11,Grocery,4670,3,Low,High,1
2,45.0,252,11,Grocery,4670,3,Low,High,1
3,242.0,11,11,Grocery,4670,3,Low,High,1
1,134.0,109,109,Grocery,4673,3,Low,Medium,1
1,207.8,270,270,Grocery,4682,3,Low,Low,1
1,59.6,256,256,Grocery,4687,3,Low,Low,1
1,158.5,258,258,Grocery,4690,3,Low,Low,1
1,636.0,268,34,Grocery,4692,3,Low,High,2
1,87.6,164,164,Grocery,4698,3,Low,Medium,1
1,102.0,273,273,Grocery,4699,3,Low,Low,1
1,175.8,271,271,Grocery,4710,3,Low,Low,1
1,299.7,260,260,Grocery,4731,3,Low,Low,1
1,193.4,260,260,Grocery,4732,3,Low,Low,1
1,1550.9,298,20,Grocery,4740,3,Low,High,2
1,127.5,154,154,Grocery,4741,3,Low,Medium,1
1,109.7,161,161,Grocery,4743,3,Low,Medium,1
1,175.1,107,107,Grocery,4750,3,Low,Medium,1
1,299.0,286,286,Grocery,4752,3,Low,Low,1
1,225.3,303,303,Grocery,4754,3,Low,Low,1
1,84.0,221,221,Grocery,4764,3,Low,Low,1
1,2112.0,233,233,Grocery,4773,3,Low,Low,3
1,90.0,316,316,Grocery,4776,3,Low,Low,1
1,141.6,119,119,Grocery,4781,3,Low,Medium,1
1,413.6,243,243,Grocery,4785,3,Low,Low,1
1,190.0,186,186,Grocery,4787,3,Low,Low,1
1,1290.0,125,125,Grocery,4794,3,Low,Medium,2
1,168.0,61,61,Grocery,4804,3,Low,Medium,1
1,284.0,262,262,Grocery,4807,3,Low,Low,1
1,197.3,160,160,Grocery,4814,3,Low,Medium,1
1,145.0,261,261,Grocery,4823,3,Low,Low,1
1,59.3,246,246,Grocery,4831,3,Low,Low,1
1,908.3,284,284,Grocery,4834,3,Low,Low,2
1,104.7,315,315,Grocery,4840,3,Low,Low,1
1,216.0,65,65,Grocery,4844,3,Low,Medium,1
1,160.0,255,255,Grocery,4846,3,Low,Low,1
1,202.0,101,101,Grocery,4847,3,Low,Medium,1
1,100.8,302,302,Grocery,4850,3,Low,Low,1
1,1547.1,293,41,Grocery,4853,3,Low,High,2
2,120.1,205,41,Grocery,4853,3,Low,High,1
3,313.0,41,41,Grocery,4853,3,Low,High,1
1,84.0,217,217,Grocery,4854,3,Low,Low,1
1,227.5,138,138,Grocery,4864,3,Low,Medium,1
1,1166.7,218,36,Grocery,4865,3,Low,High,2
2,280.0,212,36,Grocery,4865,3,Low,High,1
3,180.0,190,36,Grocery,4865,3,Low,High,1
4,113.0,179,36,Grocery,4865,3,Medium,High,1
5,431.9,148,36,Grocery,4865,3,Medium,High,1
6,171.1,131,36,Grocery,4865,3,Medium,High,1
7,132.6,95,36,Grocery,4865,3,Medium,High,1
8,260.0,36,36,Grocery,4865,3,High,High,1
1,88.4,283,283,Grocery,4866,3,Low,Low,1
1,307.0,260,260,Grocery,4868,3,Low,Low,1
1,1120.0,285,58,Grocery,4869,3,Low,High,2
2,1382.1,58,58,Grocery,4869,3,Low,High,2
1,38.3,253,86,Grocery,4874,3,Low,Medium,1
2,36.0,86,86,Grocery,4874,3,Low,Medium,1
1,224.8,297,297,Grocery,4877,3,Low,Low,1
1,127.0,250,250,Grocery,4883,3,Low,Low,1
1,13.0,280,280,Grocery,4891,3,Low,Low,1
1,590.0,266,43,Grocery,4897,3,Low,High,2
2,142.0,193,43,Grocery,4897,3,Low,High,1
3,291.2,84,43,Grocery,4897,3,Low,High,1
1,187.1,25,25,Grocery,4898,3,Low,High,1
1,153.0,202,202,Grocery,4902,3,Low,Low,1
1,118.0,250,250,Grocery,4904,3,Low,Low,1
1,134.9,227,227,Grocery,4911,3,Low,Low,1
1,48.0,42,42,Grocery,4914,3,Low,High,1
1,1410.6,278,278,Grocery,4917,3,Low,Low,2
1,88.2,216,216,Grocery,4919,3,Low,Low,1
1,228.0,217,217,Grocery,4924,3,Low,Low,1
1,170.0,99,99,Grocery,4931,3,Low,Medium,1
1,108.0,181,181,Grocery,4935,3,Low,Low,1
1,235.3,219,219,Grocery,4939,3,Low,Low,1
1,422.0,265,27,Grocery,4948,3,Low,High,1
2,308.4,27,27,Grocery,4948,3,Low,High,1
1,1077.2,60,60,Grocery,4950,3,Low,High,2
1,46.0,210,210,Grocery,4956,3,Low,Low,1
1,794.3,295,295,Grocery,4961,3,Low,Low,2
1,165.0,54,54,Grocery,4964,3,Low,High,1
1,185.4,162,162,Grocery,4973,3,Low,Medium,1
1,330.7,142,142,Grocery,4975,3,Low,Medium,1
1,31.0,307,27,Grocery,4976,3,Low,High,1
2,13.7,256,27,Grocery,4976,3,Low,High,1
3,44.9,27,27,Grocery,4976,3,Low,High,1
1,194.3,212,212,Grocery,4978,3,Low,Low,1
1,1035.4,98,98,Grocery,4990,3,Low,Medium,2
1,101.0,269,269,Grocery,4994,3,Low,Low,1
